Classification Id,Currency ISO Code,Default,Default Quantity,Max Quantity,Min Quantity,Modifiable,Sequence,Apttus_Config2__ClassificationId__r.Name,Apttus_Config2__ProductId__r.Product Name
"CP-0000019470","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Town Inn Suites Twin"
"CP-0000019471","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Town Inn Suites Twin Extra Night"
"CP-0000019472","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Clarence Park Twin Extra Night"
"CP-0000019473","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Residence International Living Single"
"CP-0000019474","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Residence International Living Single Extra Night"
"CP-0000019475","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington Main St Multi"
"CP-0000019476","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington Main St Multi Extra Night"
"CP-0000019477","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 111 Davisville Multi"
"CP-0000019478","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 111 Davisville Multi Extra Night"
"CP-0000019479","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 77 Davisville Multi"
"CP-0000019480","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 77 Davisville Multi Extra Night"
"CP-0000019481","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 33 Bay Multi"
"CP-0000019482","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Harrington 33 Bay Multi Extra Night"
"CP-0000019483","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Grandville Multi"
"CP-0000019484","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Grandville Multi Extra Night"
"CP-0000019485","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Alisa Home Suites Multi"
"CP-0000019486","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Alisa Home Suites Multi Extra Night"
"CP-0000019487","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Pitman Hall Summer Residence Multi"
"CP-0000019488","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Pitman Hall Summer Residence Multi Extra Night"
"CP-0000019489","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Alisa Home Suites Twin"
"CP-0000019490","CHF","false","1.0","1.0","0.0","true","","Toronto Accommodation","Alisa Home Suites Twin Extra Night"
"CP-0000019491","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Travel Insurance Coverage"
"CP-0000019492","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Travel Insurance Private Extension"
"CP-0000019493","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Travel insurance private extension incl. Sports suppl."
"CP-0000019494","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Travel Insurance Sport"
"CP-0000019495","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Travel Insurance Second Destination"
"CP-0000019496","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Cancellation Protection"
"CP-0000019497","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Cancellation Protection Longterm"
"CP-0000019498","CHF","false","1.0","1.0","0.0","true","","Toronto Insurance","Cancellation Protection Flights"
"CP-0000019499","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Oneway Return Transfer - School to Airport"
"CP-0000019500","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Oneway Single Transfer - Airport to School"
"CP-0000019501","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000019502","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Special Transfer"
"CP-0000019503","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Transfer School to School"
"CP-0000019504","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Special Travel Arrangement Arrival"
"CP-0000019505","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Special Travel Arrangement Departure"
"CP-0000019506","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Flight Booked by EF"
"CP-0000019507","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Flight Booked Locally"
"CP-0000019508","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Special Travel Arrangement Arrival"
"CP-0000019509","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Special Travel Arrangement Departure"
"CP-0000019510","CHF","false","1.0","1.0","0.0","true","","Toronto Travel","Transfer School to School"
"CP-0000019511","CHF","false","1.0","1.0","0.0","true","","Toronto Other","SIM Card Free"
"CP-0000019512","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Telephone Card"
"CP-0000019513","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Supervised Transfer Supplement - Minor"
"CP-0000019514","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Reunion Party"
"CP-0000019515","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Travel Kit"
"CP-0000019516","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Activity Voucher 50000"
"CP-0000019517","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Free Apple Watch Sport"
"CP-0000019518","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Free Apple Watch Sport (Sales Office)"
"CP-0000019519","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Breakfast"
"CP-0000019520","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Courier"
"CP-0000019521","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Guaranteed Exam SPIN"
"CP-0000019522","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Half Board"
"CP-0000019523","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Volunteer Experience Plus"
"CP-0000019524","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Lunch Supplement"
"CP-0000019525","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Special Diet"
"CP-0000019526","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Visa"
"CP-0000019527","CHF","false","1.0","1.0","0.0","true","","Toronto Other","US F1 Student Visa"
"CP-0000019528","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Visa Handling Fee"
"CP-0000019529","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Visa Service"
"CP-0000019530","CHF","false","1.0","1.0","0.0","true","","Toronto Other","UK Tier 4 Student Visa"
"CP-0000019531","CHF","false","1.0","1.0","0.0","true","","Toronto Other","UK student VISA"
"CP-0000019532","CHF","false","1.0","1.0","0.0","true","","Toronto Other","US student VISA"
"CP-0000019533","CHF","false","1.0","1.0","0.0","true","","Toronto Other","AUS visit Visa"
"CP-0000019534","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Canada visit Visa"
"CP-0000019535","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Europe Visit Visa"
"CP-0000019536","CHF","false","1.0","1.0","0.0","true","","Toronto Other","NZ visit Visa"
"CP-0000019537","CHF","false","1.0","1.0","0.0","true","","Toronto Other","UK visit"
"CP-0000019538","CHF","false","1.0","1.0","0.0","true","","Toronto Other","US visit"
"CP-0000019539","CHF","false","1.0","1.0","0.0","true","","Toronto Other","ONLINE One-to-one lesson"
"CP-0000019540","CHF","false","1.0","1.0","0.0","true","","Toronto Other","ONLINE One to one tuition 6 pack"
"CP-0000019541","CHF","false","1.0","1.0","0.0","true","","Toronto Other","One-to-one Tuition"
"CP-0000019542","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Lunch Supplement 7 Days"
"CP-0000019543","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Lunch Supplement 5 Days"
"CP-0000019544","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Full Board 7 Days"
"CP-0000019545","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Full Board 5 Days"
"CP-0000019546","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Half Board 5 Days"
"CP-0000019547","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Half Board Supplement 7 Days"
"CP-0000019548","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Breakfast 5 days"
"CP-0000019549","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Breakfast 7 days"
"CP-0000019550","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Dinner Supplement 7 days"
"CP-0000019551","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Canada's Wonderland"
"CP-0000019552","CHF","false","1.0","1.0","0.0","true","","Toronto Other","CN Tower"
"CP-0000019553","CHF","false","1.0","1.0","0.0","true","","Toronto Other","French Canada 3 day trip"
"CP-0000019554","CHF","false","1.0","1.0","0.0","true","","Toronto Other","Niagara Falls Day trip"
"CP-0000019555","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Intensive Course"
"CP-0000019556","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","General Course"
"CP-0000019557","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Basic Course"
"CP-0000019558","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Exam Course"
"CP-0000019559","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Business Language Course"
"CP-0000019560","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Language Experience"
"CP-0000019561","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Junior Course"
"CP-0000019562","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Junior Intensive Course"
"CP-0000019563","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Career Builder Legal English"
"CP-0000019564","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Career Builder Marketing & Business"
"CP-0000019565","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Leader Course"
"CP-0000019566","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Teacher Training Course (TESOL)"
"CP-0000019567","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Teacher Training Course (TESOL)"
"CP-0000019568","CHF","false","1.0","1.0","0.0","true","","Vancouver Courses","Mini Group Conversation Course"
"CP-0000019569","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Host Family Single"
"CP-0000019570","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Host Family Single Extra Night"
"CP-0000019571","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Host Family Twin"
"CP-0000019572","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Host Family Twin Extra Night"
"CP-0000019573","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Single"
"CP-0000019574","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Single Extra Night"
"CP-0000019575","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Triple"
"CP-0000019576","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Triple Extra Night"
"CP-0000019577","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Twin Extra Night"
"CP-0000019578","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","No Accommodation"
"CP-0000019579","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Own Accommodation"
"CP-0000019580","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Hotel Twin"
"CP-0000019581","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","AirBnB"
"CP-0000019582","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Single Off Peak"
"CP-0000019583","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Single Peak"
"CP-0000019584","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Single Off Peak"
"CP-0000019585","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Single Peak"
"CP-0000019586","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","APT Living Single"
"CP-0000019587","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Single Off Peak Extra Night"
"CP-0000019588","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Single Peak Extra Night"
"CP-0000019589","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Single Off Peak Extra Night"
"CP-0000019590","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Single Peak Extra Night"
"CP-0000019591","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","APT Living Single Extra Night"
"CP-0000019592","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Twin Off Peak"
"CP-0000019593","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Twin Peak"
"CP-0000019594","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Twin Off Peak"
"CP-0000019595","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Twin Peak"
"CP-0000019596","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Twin Off Peak Extra Night"
"CP-0000019597","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Holiday Inn Twin Peak Extra Night"
"CP-0000019598","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Twin Off Peak Extra Night"
"CP-0000019599","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","Sandman Suites Twin Peak Extra Night"
"CP-0000019600","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Viva Twin"
"CP-0000019601","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Viva Twin Extra Night"
"CP-0000019602","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Viva Single Extra Night"
"CP-0000019603","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Viva Single"
"CP-0000019604","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Burnaby Heights Multi"
"CP-0000019605","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Burnaby Heights Multi Extra Night"
"CP-0000019606","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Burnaby Heights Twin"
"CP-0000019607","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Burnaby Heights Twin Extra Night"
"CP-0000019608","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Cambie Twin"
"CP-0000019609","CHF","false","1.0","1.0","0.0","true","","Vancouver Accommodation","GEC Cambie Twin Ectra Night"
"CP-0000019610","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Travel Insurance Coverage"
"CP-0000019611","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Travel Insurance Private Extension"
"CP-0000019612","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Travel insurance private extension incl. Sports suppl."
"CP-0000019613","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Travel Insurance Sport"
"CP-0000019614","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Travel Insurance Second Destination"
"CP-0000019615","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Cancellation Protection"
"CP-0000019616","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Cancellation Protection Longterm"
"CP-0000019617","CHF","false","1.0","1.0","0.0","true","","Vancouver Insurance","Cancellation Protection Flights"
"CP-0000019618","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Oneway Return Transfer - School to Airport"
"CP-0000019619","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Oneway Single Transfer - Airport to School"
"CP-0000019620","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000019621","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Special Transfer"
"CP-0000019622","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Transfer School to School"
"CP-0000019623","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Special Travel Arrangement Arrival"
"CP-0000019624","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Special Travel Arrangement Departure"
"CP-0000019625","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Flight Booked by EF"
"CP-0000019626","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Flight Booked Locally"
"CP-0000019627","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Special Travel Arrangement Arrival"
"CP-0000019628","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Special Travel Arrangement Departure"
"CP-0000019629","CHF","false","1.0","1.0","0.0","true","","Vancouver Travel","Transfer School to School"
"CP-0000019630","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","SIM Card Free"
"CP-0000019631","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Telephone Card"
"CP-0000019632","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Supervised Transfer Supplement - Minor"
"CP-0000019633","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Reunion Party"
"CP-0000019634","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Travel Kit"
"CP-0000019635","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Activity Voucher 50000"
"CP-0000019636","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Free Apple Watch Sport"
"CP-0000019637","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Free Apple Watch Sport (Sales Office)"
"CP-0000019638","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Breakfast"
"CP-0000019639","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Courier"
"CP-0000019640","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Guaranteed Exam SPIN"
"CP-0000019641","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Half Board"
"CP-0000019642","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Volunteer Experience Plus"
"CP-0000019643","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Lunch Supplement"
"CP-0000019644","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Special Diet"
"CP-0000019645","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Visa"
"CP-0000019646","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","US F1 Student Visa"
"CP-0000019647","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Visa Handling Fee"
"CP-0000019648","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Visa Service"
"CP-0000019649","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","UK Tier 4 Student Visa"
"CP-0000019650","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","UK student VISA"
"CP-0000019651","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","US student VISA"
"CP-0000019652","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","AUS visit Visa"
"CP-0000019653","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Canada visit Visa"
"CP-0000019654","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Europe Visit Visa"
"CP-0000019655","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","NZ visit Visa"
"CP-0000019656","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","UK visit"
"CP-0000019657","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","US visit"
"CP-0000019658","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","ONLINE One-to-one lesson"
"CP-0000019659","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","ONLINE One to one tuition 6 pack"
"CP-0000019660","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","One-to-one Tuition"
"CP-0000019661","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Lunch Supplement 7 Days"
"CP-0000019662","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Lunch Supplement 5 Days"
"CP-0000019663","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Full Board 7 Days"
"CP-0000019664","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Full Board 5 Days"
"CP-0000019665","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Half Board 5 Days"
"CP-0000019666","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Half Board Supplement 7 Days"
"CP-0000019667","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Breakfast 5 days"
"CP-0000019668","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Breakfast 7 days"
"CP-0000019669","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Dinner Supplement 7 days"
"CP-0000019670","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Deposit of Passport Fee"
"CP-0000019671","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Pre-departure admin fee"
"CP-0000019672","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Pre-departure admin fee CN/HK"
"CP-0000019673","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Ziplining"
"CP-0000019674","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Stanley Park Bicycle Ride"
"CP-0000019675","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Rocky Mountains"
"CP-0000019676","CHF","false","1.0","1.0","0.0","true","","Vancouver Other","Victoria & Whistler Sightseeing"
"CP-0000019677","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Intensive Course"
"CP-0000019678","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","General Course"
"CP-0000019679","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Basic Course"
"CP-0000019680","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Exam Course"
"CP-0000019681","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Business Language Course"
"CP-0000019682","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Language Experience"
"CP-0000019683","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Junior Course"
"CP-0000019684","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Junior Intensive Course"
"CP-0000019685","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Career Builder Legal English"
"CP-0000019686","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Career Builder Marketing & Business"
"CP-0000019687","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Leader Course"
"CP-0000019688","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Teacher Training Course (TESOL)"
"CP-0000019689","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Teacher Training Course (TESOL)"
"CP-0000019690","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Courses","Mini Group Conversation Course"
"CP-0000019691","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Host Family Single"
"CP-0000019692","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Host Family Single Extra Night"
"CP-0000019693","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Host Family Twin"
"CP-0000019694","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Host Family Twin Extra Night"
"CP-0000019695","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Single"
"CP-0000019696","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Single Extra Night"
"CP-0000019697","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Triple"
"CP-0000019698","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Triple Extra Night"
"CP-0000019699","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Twin Extra Night"
"CP-0000019700","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","No Accommodation"
"CP-0000019701","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Own Accommodation"
"CP-0000019702","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Hotel Twin"
"CP-0000019703","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","AirBnB"
"CP-0000019704","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria International House Twin"
"CP-0000019705","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria International House Twin extra Night"
"CP-0000019706","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria Summer Residence Multi"
"CP-0000019707","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria Summer Residence Multi Extra Night"
"CP-0000019708","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria Summer Residence Twin"
"CP-0000019709","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Accommodation","Victoria Summer Residence Twin Extra Night"
"CP-0000019710","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Oneway Return Transfer - School to Airport"
"CP-0000019711","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Oneway Single Transfer - Airport to School"
"CP-0000019712","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000019713","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Special Transfer"
"CP-0000019714","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Transfer School to School"
"CP-0000019715","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Special Travel Arrangement Arrival"
"CP-0000019716","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Special Travel Arrangement Departure"
"CP-0000019717","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Flight Booked by EF"
"CP-0000019718","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Travel","Flight Booked Locally"
"CP-0000019719","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","SIM Card Free"
"CP-0000019720","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Telephone Card"
"CP-0000019721","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Supervised Transfer Supplement - Minor"
"CP-0000019722","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Reunion Party"
"CP-0000019723","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Travel Kit"
"CP-0000019724","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Activity Voucher 50000"
"CP-0000019725","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Free Apple Watch Sport"
"CP-0000019726","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Free Apple Watch Sport (Sales Office)"
"CP-0000019727","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Breakfast"
"CP-0000019728","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Courier"
"CP-0000019729","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Guaranteed Exam SPIN"
"CP-0000019730","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Half Board"
"CP-0000019731","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Volunteer Experience Plus"
"CP-0000019732","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Lunch Supplement"
"CP-0000019733","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Special Diet"
"CP-0000019734","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Visa"
"CP-0000019735","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","US F1 Student Visa"
"CP-0000019736","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Visa Handling Fee"
"CP-0000019737","CHF","false","1.0","1.0","0.0","true","","Vancouver Island Other","Visa Service"
